location,date,aod,humidity
AMAYA,20160216,0.19,75.96
AMAYA,20160217,0.16,74.33
AMAYA,20160218,0.24,74.07
AMAYA,20160219,0.18,76.66
AMAYA,20160220,0.23,72.68
AMAYA,20160221,0.21,74.58
AMAYA,20160222,0.14,76.32
AMAYA,20160223,0.19,73.64
AMAYA,20160224,0.14,74.36
AMAYA,20160225,0.19,76.15
AMAYA,20160226,0.2,76.72
AMAYA,20160227,0.26,74.5
AMAYA,20160228,0.31,77.33
AMAYA,20160229,0.31,79.52
AMAYA,20160301,0.24,81.59
AMAYA,20160302,0.26,78.74
AMAYA,20160303,0.24,79.36
AMAYA,20160304,0.17,77.61
AMAYA,20160305,0.19,76.99
AMAYA,20160306,0.35,72.4
AMAYA,20160307,0.37,72.09
AMAYA,20160308,0.38,71.48
AMAYA,20160309,0.23,73.5
AMAYA,20160310,0.18,71.86
AMAYA,20160311,0.22,68.53
AMAYA,20160312,0.17,70.09
AMAYA,20160313,0.16,70.23
AMAYA,20160314,0.18,69.09
AMAYA,20160315,0.24,67.16
AMAYA,20160316,0.24,66.31
AMAYA,20160317,0.29,70.54
AMAYA,20160318,0.3,71.03
AMAYA,20160319,0.31,67.25
AMAYA,20160320,0.31,67.54
AMAYA,20160321,0.34,68.65
AMAYA,20160322,0.47,68.44
AMAYA,20160323,0.4,66.6
AMAYA,20160324,0.34,65.15
AMAYA,20160325,0.33,65.48
AMAYA,20160326,0.39,65.42
AMAYA,20160327,0.4,69.6
AMAYA,20160328,0.29,71.21
AMAYA,20160329,0.25,72.49
AMAYA,20160330,0.26,73.16
AMAYA,20160331,0.23,71.18
AMAYA,20160401,0.18,70.35
AMAYA,20160402,0.16,70.13
AMAYA,20160403,0.19,68.9
AMAYA,20160404,0.26,67.02
AMAYA,20160405,0.25,68.44
AMAYA,20160406,0.2,70.18
AMAYA,20160407,0.15,69.29
AMAYA,20160408,0.2,70.15
AMAYA,20160409,0.15,66.09
AMAYA,20160410,0.15,64.2
AMAYA,20160411,0.17,61.18
AMAYA,20160412,0.24,63.72
AMAYA,20160413,0.3,66.09
AMAYA,20160414,0.42,68.56
AMAYA,20160415,0.34,67.15
AMAYA,20160416,0.23,65.91
AMAYA,20160417,0.2,62.39
AMAYA,20160418,0.31,63.83
AMAYA,20160419,0.27,66.2
AMAYA,20160420,0.16,68.9
AMAYA,20160421,0.19,65.18
AMAYA,20160422,0.18,64.7
AMAYA,20160423,0.18,61.75
AMAYA,20160424,0.16,61.66
AMAYA,20160425,0.2,60.53
AMAYA,20160426,0.17,61.29
AMAYA,20160427,0.14,65.42
AMAYA,20160428,0.35,65.25
AMAYA,20160429,0.33,65.19
AMAYA,20160430,0.36,72.38
AMAYA,20160501,0.33,68.21
AMAYA,20160502,0.18,64.58
AMAYA,20160503,0.16,66.48
AMAYA,20160504,0.14,61.41
AMAYA,20160505,0.12,69.3
AMAYA,20160506,0.21,68.48
AMAYA,20160507,0.25,68.43
AMAYA,20160508,0.15,66.23
AMAYA,20160509,0.18,67.97
AMAYA,20160510,0.24,66.13
AMAYA,20160511,0.37,61.96
AMAYA,20160512,0.36,65.37
AMAYA,20160513,0.33,67.48
AMAYA,20160514,0.27,70.92
AMAYA,20160515,0.26,69.02
AMAYA,20160516,0.31,67.23
AMAYA,20160517,0.32,69.88
AMAYA,20160518,0.42,71.68
AMAYA,20160519,0.36,75.17
AMAYA,20160520,0.36,81.11
AMAYA,20160521,0.33,75.2
AMAYA,20160522,0.35,77.14
AMAYA,20160523,0.38,81.39
AMAYA,20160524,0.3,80.59
AMAYA,20160525,0.4,80.95
AMAYA,20160526,0.34,75.86
AMAYA,20160527,0.26,80.23
AMAYA,20160528,0.23,77.78
AMAYA,20160529,0.24,79.75
AMAYA,20160530,0.25,77.01
AMAYA,20160531,0.34,78.25
AMAYA,20160601,0.43,81.58
AMAYA,20160602,0.28,81.66
AMAYA,20160603,0.23,79.76
AMAYA,20160604,0.15,78.62
AMAYA,20160605,0.18,80.91
AMAYA,20160606,0.28,83.08
AMAYA,20160607,0.36,79.07
AMAYA,20160608,0.38,78.8
AMAYA,20160609,0.36,81.64
AMAYA,20160610,0.29,79.83
AMAYA,20160611,0.3,82.83
AMAYA,20160612,0.29,82.04
AMAYA,20160613,0.16,81.27
AMAYA,20160614,0.18,81.65
AMAYA,20160615,0.16,80.21
AMAYA,20160616,0.25,74.03
AMAYA,20160617,0.27,78.93
AMAYA,20160618,0.22,81.03
AMAYA,20160619,0.28,80.47
AMAYA,20160620,0.21,79.91
AMAYA,20160621,0.29,76.76
AMAYA,20160622,0.26,72.53
AMAYA,20160623,0.41,79.26
AMAYA,20160624,0.43,84.08
AMAYA,20160625,0.22,81.9
AMAYA,20160626,0.25,77.38
AMAYA,20160627,0.22,82.05
AMAYA,20160628,0.28,86.2
AMAYA,20160629,0.24,80.25
AMAYA,20160630,0.29,77.67
AMAYA,20160701,0.31,79.5
AMAYA,20160702,0.26,83.54
AMAYA,20160703,0.29,83.37
AMAYA,20160704,0.29,79.85
AMAYA,20160705,0.28,82.28
AMAYA,20160706,0.25,83.87
AMAYA,20160707,0.4,87.03
AMAYA,20160708,0.42,87.53
AMAYA,20160709,0.42,88.33
AMAYA,20160710,0.45,87.09
AMAYA,20160711,0.39,87.15
AMAYA,20160712,0.26,85.89
AMAYA,20160713,0.22,81.95
AMAYA,20160714,0.25,80.95
AMAYA,20160715,0.18,76.51
AMAYA,20160716,0.22,82.54
AMAYA,20160717,0.25,75.18
AMAYA,20160718,0.26,71.64
AMAYA,20160719,0.36,80.36
AMAYA,20160720,0.24,82.97
AMAYA,20160721,0.22,80.4
AMAYA,20160722,0.19,79.09
AMAYA,20160723,0.24,80.97
AMAYA,20160724,0.29,80.71
AMAYA,20160725,0.26,80.16
AMAYA,20160726,0.21,80.35
AMAYA,20160727,0.21,76.87
AMAYA,20160728,0.31,76.26
AMAYA,20160729,0.25,82.37
AMAYA,20160730,0.34,87.81
AMAYA,20160731,0.46,88.3
AMAYA,20160801,0.34,83.38
AMAYA,20160802,0.38,87.17
AMAYA,20160803,0.28,83.19
AMAYA,20160804,0.19,82.32
AMAYA,20160805,0.21,79.84
AMAYA,20160806,0.26,85.24
AMAYA,20160807,0.27,87.32
AMAYA,20160808,0.3,87.57
AMAYA,20160809,0.36,84.95
AMAYA,20160810,0.52,85.18
AMAYA,20160811,0.43,86.93
AMAYA,20160812,0.41,88.4
AMAYA,20160813,0.44,90.04
AMAYA,20160814,0.48,90.37
AMAYA,20160815,0.44,90.87
AMAYA,20160816,0.38,90.59
AMAYA,20160817,0.29,89.58
AMAYA,20160818,0.34,88.35
AMAYA,20160819,0.35,87.81
AMAYA,20160820,0.35,90.12
AMAYA,20160821,0.39,91.53
AMAYA,20160822,0.34,84.78
AMAYA,20160823,0.26,87.23
AMAYA,20160824,0.3,87.17
AMAYA,20160825,0.31,89.49
AMAYA,20160826,0.32,90.37
AMAYA,20160827,0.31,89.56
AMAYA,20160828,0.26,88.52
AMAYA,20160829,0.23,89.16
AMAYA,20160830,0.19,87.96
AMAYA,20160831,0.29,87.66
AMAYA,20160901,0.22,85.4
AMAYA,20160902,0.17,84.22
AMAYA,20160903,0.14,84.67
AMAYA,20160904,0.17,88.95
AMAYA,20160905,0.22,88.87
AMAYA,20160906,0.25,84.34
AMAYA,20160907,0.31,85.93
AMAYA,20160908,0.25,84.71
AMAYA,20160909,0.29,84.38
AMAYA,20160910,0.21,83.06
AMAYA,20160911,0.2,84.1
AMAYA,20160912,0.22,86.42
AMAYA,20160913,0.22,89.67
AMAYA,20160914,0.3,87.01
AMAYA,20160915,0.33,88.92
AMAYA,20160916,0.37,86.42
AMAYA,20160917,0.29,87.39
AMAYA,20160918,0.24,84.75
AMAYA,20160919,0.24,86.33
AMAYA,20160920,0.22,82.44
AMAYA,20160921,0.29,86.56
AMAYA,20160922,0.27,85.2
AMAYA,20160923,0.28,82.47
AMAYA,20160924,0.28,84.98
AMAYA,20160925,0.23,85.88
AMAYA,20160926,0.2,89.18
AMAYA,20160927,0.27,88.77
AMAYA,20160928,0.22,88.11
AMAYA,20160929,0.21,88.48
AMAYA,20160930,0.2,86.68
AMAYA,20161001,0.19,86.24
AMAYA,20161002,0.24,83.12
AMAYA,20161003,0.23,87.11
AMAYA,20161004,0.34,89.08
AMAYA,20161005,0.33,86.32
AMAYA,20161006,0.4,87.81
AMAYA,20161007,0.34,89.05
AMAYA,20161008,0.26,88.25
AMAYA,20161009,0.21,85.52
AMAYA,20161010,0.13,86.58
AMAYA,20161011,0.3,85.4
AMAYA,20161012,0.32,79.08
AMAYA,20161013,0.22,83.98
AMAYA,20161014,0.2,79.39
AMAYA,20161015,0.21,87.96
AMAYA,20161016,0.2,90.76
AMAYA,20161017,0.3,87.74
AMAYA,20161018,0.26,81.54
AMAYA,20161019,0.18,88.58
AMAYA,20161020,0.25,89.24
AMAYA,20161021,0.31,89.24
AMAYA,20161022,0.18,86.17
AMAYA,20161023,0.15,82.81
AMAYA,20161024,0.12,83.65
AMAYA,20161025,0.1,82.96
AMAYA,20161026,0.13,88.87
AMAYA,20161027,0.09,86.84
AMAYA,20161028,0.11,84.33
AMAYA,20161029,0.14,84.11
AMAYA,20161030,0.17,84.91
AMAYA,20161031,0.17,85.89
AMAYA,20161101,0.15,87.71
AMAYA,20161102,0.17,87.98
AMAYA,20161103,0.2,85.87
AMAYA,20161104,0.19,83.99
AMAYA,20161105,0.15,79.05
AMAYA,20161106,0.27,85.94
AMAYA,20161107,0.36,81.48
AMAYA,20161108,0.25,77.44
AMAYA,20161109,0.23,76.84
AMAYA,20161110,0.2,79.99
AMAYA,20161111,0.2,84.1
AMAYA,20161112,0.2,83.77
AMAYA,20161113,0.15,83.98
AMAYA,20161114,0.18,84.36
AMAYA,20161115,0.19,86.39
AMAYA,20161116,0.19,86.85
AMAYA,20161117,0.12,86.17
AMAYA,20161118,0.15,89.39
AMAYA,20161119,0.18,90.29
AMAYA,20161120,0.13,87.16
AMAYA,20161121,0.08,83.47
AMAYA,20161122,0.13,81.01
AMAYA,20161123,0.11,80.98
AMAYA,20161124,0.14,82.36
AMAYA,20161125,0.32,86.6
AMAYA,20161126,0.31,91.41
AMAYA,20161127,0.19,88.72
AMAYA,20161128,0.19,86.92
AMAYA,20161129,0.17,85.96
AMAYA,20161130,0.18,86.26
AMAYA,20161201,0.14,85.92
AMAYA,20161202,0.13,86.13
AMAYA,20161203,0.15,84.93
AMAYA,20161204,0.14,84.63
AMAYA,20161205,0.1,85.1
AMAYA,20161206,0.09,83.4
AMAYA,20161207,0.24,88.47
AMAYA,20161208,0.27,87.11
AMAYA,20161209,0.28,81.84
AMAYA,20161210,0.32,85.3
AMAYA,20161211,0.24,86.81
AMAYA,20161212,0.26,87.25
AMAYA,20161213,0.18,89.14
AMAYA,20161214,0.25,87.73
AMAYA,20161215,0.49,91.01
AMAYA,20161216,0.37,90.8
AMAYA,20161217,0.33,86.16
AMAYA,20161218,0.22,86.66
AMAYA,20161219,0.22,86.36
AMAYA,20161220,0.14,86.06
AMAYA,20161221,0.18,85.67
AMAYA,20161222,0.14,81.46
AMAYA,20161223,0.16,83.79
AMAYA,20161224,0.19,84.99
AMAYA,20161225,0.17,84.48
AMAYA,20161226,0.28,90.34
AMAYA,20161227,0.26,89.64
AMAYA,20161228,0.19,86.75
AMAYA,20161229,0.22,85.96
AMAYA,20161230,0.17,85.31
AMAYA,20161231,0.17,86.09
AMAYA,20170101,0.2,83.7
AMAYA,20170102,0.15,84.24
AMAYA,20170103,0.21,84.45
AMAYA,20170104,0.17,85.08
AMAYA,20170105,0.19,84.66
AMAYA,20170106,0.21,81.13
AMAYA,20170107,0.15,80.07
AMAYA,20170108,0.17,80.51
AMAYA,20170109,0.2,79.6
AMAYA,20170110,0.21,90.43
AMAYA,20170111,0.23,87.13
AMAYA,20170112,0.2,86.47
AMAYA,20170113,0.24,82.69
AMAYA,20170114,0.2,82.11
AMAYA,20170115,0.25,83.49
AMAYA,20170116,0.2,81.91
AMAYA,20170117,0.13,80.52
AMAYA,20170118,0.09,80.23
AMAYA,20170119,0.11,80.94
AMAYA,20170120,0.18,77.94
AMAYA,20170121,0.21,78.39
AMAYA,20170122,0.26,83.86
AMAYA,20170123,0.3,87.24
AMAYA,20170124,0.21,83.68
AMAYA,20170125,0.22,83.22
AMAYA,20170126,0.34,82.94
AMAYA,20170127,0.25,81.53
AMAYA,20170128,0.18,83.61
AMAYA,20170129,0.17,85.26
AMAYA,20170130,0.25,89.33
AMAYA,20170131,0.28,87.57
AMAYA,20170201,0.19,87.04
AMAYA,20170202,0.33,84.8
AMAYA,20170203,0.26,81.85
AMAYA,20170204,0.28,79.78
AMAYA,20170205,0.21,74.8
AMAYA,20170206,0.42,80.44
AMAYA,20170207,0.36,77.45
AMAYA,20170208,0.25,76.09
AMAYA,20170209,0.28,77.44
AMAYA,20170210,0.25,77.55
AMAYA,20170211,0.27,79.19
AMAYA,20170212,0.32,78.15
AMAYA,20170213,0.3,77.87
AMAYA,20170214,0.28,74.86
AMAYA,20170215,0.17,75.01
AMAYA,20170216,0.23,78.1
AMAYA,20170217,0.24,81.96
AMAYA,20170218,0.24,85.81
AMAYA,20170219,0.28,86.35
AMAYA,20170220,0.2,83.15
AMAYA,20170221,0.17,81.4
AMAYA,20170222,0.2,81.04
AMAYA,20170223,0.29,79.38
AMAYA,20170224,0.26,82.8
AMAYA,20170225,0.22,81.38
AMAYA,20170226,0.21,83.18
AMAYA,20170227,0.23,80.25
AMAYA,20170228,0.22,79.13
AMAYA,20170301,0.24,78.77
AMAYA,20170302,0.24,78.83
AMAYA,20170303,0.21,78.66
AMAYA,20170304,0.27,80.41
AMAYA,20170305,0.29,78.0
AMAYA,20170306,0.2,72.85
AMAYA,20170307,0.22,75.72
AMAYA,20170308,0.29,76.22
AMAYA,20170309,0.37,74.12
AMAYA,20170310,0.35,75.18
AMAYA,20170311,0.36,73.7
AMAYA,20170312,0.26,74.38
AMAYA,20170313,0.2,76.89
AMAYA,20170314,0.25,74.66
AMAYA,20170315,0.39,76.44
AMAYA,20170316,0.34,72.69
AMAYA,20170317,0.3,72.2
AMAYA,20170318,0.25,70.91
AMAYA,20170319,0.18,71.62
AMAYA,20170320,0.23,70.81
AMAYA,20170321,0.34,76.72
AMAYA,20170322,0.18,77.5
AMAYA,20170323,0.17,73.91
AMAYA,20170324,0.22,72.0
AMAYA,20170325,0.25,67.34
AMAYA,20170326,0.2,65.86
AMAYA,20170327,0.25,73.01
AMAYA,20170328,0.26,72.34
AMAYA,20170329,0.29,71.23
AMAYA,20170330,0.21,70.08
AMAYA,20170331,0.22,65.9
AMAYA,20170401,0.31,64.92
AMAYA,20170402,0.34,73.79
AMAYA,20170403,0.38,68.48
AMAYA,20170404,0.21,67.15
AMAYA,20170405,0.21,67.7
AMAYA,20170406,0.27,67.98
AMAYA,20170407,0.32,68.64
AMAYA,20170408,0.26,73.18
AMAYA,20170409,0.19,69.45
AMAYA,20170410,0.23,67.53
AMAYA,20170411,0.24,67.38
AMAYA,20170412,0.25,62.68
AMAYA,20170413,0.2,65.42
AMAYA,20170414,0.14,66.57
AMAYA,20170415,0.14,68.92
AMAYA,20170416,0.2,74.14
AMAYA,20170417,0.3,76.15
AMAYA,20170418,0.18,76.48
AMAYA,20170419,0.19,76.23
AMAYA,20170420,0.21,71.69
AMAYA,20170421,0.29,71.48
AMAYA,20170422,0.36,71.76
AMAYA,20170423,0.42,71.1
AMAYA,20170424,0.3,71.06
AMAYA,20170425,0.16,72.07
AMAYA,20170426,0.19,67.71
AMAYA,20170427,0.31,69.65
AMAYA,20170428,0.31,69.09
AMAYA,20170429,0.25,68.59
AMAYA,20170430,0.37,71.75
AMAYA,20170501,0.38,71.22
AMAYA,20170502,0.34,70.25
AMAYA,20170503,0.31,73.35
AMAYA,20170504,0.24,73.65
AMAYA,20170505,0.19,73.9
AMAYA,20170506,0.18,79.69
AMAYA,20170507,0.19,76.86
AMAYA,20170508,0.14,72.74
AMAYA,20170509,0.15,73.5
AMAYA,20170510,0.23,75.41
AMAYA,20170511,0.17,75.02
AMAYA,20170512,0.16,72.47
AMAYA,20170513,0.21,68.29
AMAYA,20170514,0.23,72.08
AMAYA,20170515,0.22,70.7
AMAYA,20170516,0.25,76.45
AMAYA,20170517,0.28,80.74
AMAYA,20170518,0.3,78.35
AMAYA,20170519,0.31,73.66
AMAYA,20170520,0.35,79.81
AMAYA,20170521,0.25,78.91
AMAYA,20170522,0.21,81.15
AMAYA,20170523,0.24,79.31
AMAYA,20170524,0.21,84.99
AMAYA,20170525,0.22,82.93
AMAYA,20170526,0.25,83.01
AMAYA,20170527,0.26,82.13
AMAYA,20170528,0.36,82.06
AMAYA,20170529,0.36,77.04
AMAYA,20170530,0.37,79.1
AMAYA,20170531,0.32,81.57
AMAYA,20170601,0.27,79.25
AMAYA,20170602,0.21,82.9
AMAYA,20170603,0.21,83.79
AMAYA,20170604,0.2,84.42
AMAYA,20170605,0.19,82.58
AMAYA,20170606,0.25,77.71
AMAYA,20170607,0.21,75.73
AMAYA,20170608,0.23,81.4
AMAYA,20170609,0.25,76.58
AMAYA,20170610,0.34,86.62
AMAYA,20170611,0.32,86.25
AMAYA,20170612,0.31,79.77
AMAYA,20170613,0.22,78.2
AMAYA,20170614,0.22,80.89
AMAYA,20170615,0.25,81.29
AMAYA,20170616,0.27,76.59
AMAYA,20170617,0.18,77.9
AMAYA,20170618,0.18,80.82
AMAYA,20170619,0.31,77.23
AMAYA,20170620,0.35,79.6
AMAYA,20170621,0.27,80.81
AMAYA,20170622,0.32,79.61
AMAYA,20170623,0.23,83.4
AMAYA,20170624,0.21,73.9
AMAYA,20170625,0.17,76.48
AMAYA,20170626,0.2,74.33
AMAYA,20170627,0.31,71.09
AMAYA,20170628,0.28,76.27
AMAYA,20170629,0.46,78.03
AMAYA,20170630,0.31,76.23
AMAYA,20170701,0.35,77.96
AMAYA,20170702,0.3,80.39
AMAYA,20170703,0.31,82.07
AMAYA,20170704,0.27,87.35
AMAYA,20170705,0.33,82.48
AMAYA,20170706,0.27,78.48
AMAYA,20170707,0.24,77.22
AMAYA,20170708,0.35,81.08
AMAYA,20170709,0.41,80.32
AMAYA,20170710,0.47,80.22
AMAYA,20170711,0.38,85.17
AMAYA,20170712,0.37,83.15
AMAYA,20170713,0.36,84.06
AMAYA,20170714,0.36,82.03
AMAYA,20170715,0.49,82.37
AMAYA,20170716,0.48,84.67
AMAYA,20170717,0.38,80.39
AMAYA,20170718,0.26,82.14
AMAYA,20170719,0.31,82.25
AMAYA,20170720,0.38,87.77
AMAYA,20170721,0.29,86.79
AMAYA,20170722,0.47,86.94
AMAYA,20170723,0.4,86.69
AMAYA,20170724,0.42,88.54
AMAYA,20170725,0.56,88.98
AMAYA,20170726,0.45,88.17
AMAYA,20170727,0.52,87.65
AMAYA,20170728,0.65,88.6
AMAYA,20170729,0.59,88.38
AMAYA,20170730,0.48,88.06
AMAYA,20170731,0.39,87.86
AMAYA,20170801,0.34,89.04
AMAYA,20170802,0.39,89.45
AMAYA,20170803,0.44,88.41
AMAYA,20170804,0.45,86.83
AMAYA,20170805,0.4,83.71
AMAYA,20170806,0.34,85.95
AMAYA,20170807,0.25,85.2
AMAYA,20170808,0.2,81.65
AMAYA,20170809,0.22,83.63
AMAYA,20170810,0.18,79.78
AMAYA,20170811,0.24,74.72
AMAYA,20170812,0.36,72.88
AMAYA,20170813,0.45,73.89
AMAYA,20170814,0.42,76.77
AMAYA,20170815,0.28,82.28
AMAYA,20170816,0.26,77.42
AMAYA,20170817,0.25,79.78
AMAYA,20170818,0.2,79.62
AMAYA,20170819,0.27,82.72
AMAYA,20170820,0.35,86.44
AMAYA,20170821,0.26,85.8
AMAYA,20170822,0.21,87.74
AMAYA,20170823,0.33,89.35
AMAYA,20170824,0.25,87.61
AMAYA,20170825,0.3,87.93
AMAYA,20170826,0.3,86.37
AMAYA,20170827,0.31,78.84
AMAYA,20170828,0.26,77.1
AMAYA,20170829,0.23,81.51
AMAYA,20170830,0.3,87.08
AMAYA,20170831,0.32,88.79
AMAYA,20170901,0.36,84.25
AMAYA,20170902,0.24,84.06
AMAYA,20170903,0.18,83.0
AMAYA,20170904,0.2,73.2
AMAYA,20170905,0.27,79.13
AMAYA,20170906,0.15,77.16
AMAYA,20170907,0.14,71.03
AMAYA,20170908,0.15,76.63
AMAYA,20170909,0.17,75.78
AMAYA,20170910,0.17,74.14
AMAYA,20170911,0.22,86.29
AMAYA,20170912,0.26,90.72
AMAYA,20170913,0.45,87.43
AMAYA,20170914,0.45,86.98
AMAYA,20170915,0.33,84.0
AMAYA,20170916,0.18,83.19
AMAYA,20170917,0.2,85.51
AMAYA,20170918,0.39,83.35
AMAYA,20170919,0.48,82.19
AMAYA,20170920,0.48,84.33
AMAYA,20170921,0.42,84.05
AMAYA,20170922,0.3,89.92
AMAYA,20170923,0.27,87.78
AMAYA,20170924,0.26,78.73
AMAYA,20170925,0.22,81.51
AMAYA,20170926,0.29,83.33
AMAYA,20170927,0.29,86.01
AMAYA,20170928,0.23,84.13
AMAYA,20170929,0.23,79.93
AMAYA,20170930,0.3,86.16
AMAYA,20171001,0.25,87.77
AMAYA,20171002,0.25,84.11
AMAYA,20171003,0.18,81.12
AMAYA,20171004,0.19,77.06
AMAYA,20171005,0.21,83.15
AMAYA,20171006,0.21,82.34
AMAYA,20171007,0.17,82.53
AMAYA,20171008,0.2,83.27
AMAYA,20171009,0.19,83.69
AMAYA,20171010,0.22,76.73
AMAYA,20171011,0.17,85.91
AMAYA,20171012,0.16,86.94
AMAYA,20171013,0.27,87.88
AMAYA,20171014,0.37,87.71
AMAYA,20171015,0.55,88.37
AMAYA,20171016,0.41,83.29
AMAYA,20171017,0.16,81.67
AMAYA,20171018,0.17,84.15
AMAYA,20171019,0.13,77.67
AMAYA,20171020,0.24,82.37
AMAYA,20171021,0.28,87.8
AMAYA,20171022,0.3,82.28
AMAYA,20171023,0.44,83.0
AMAYA,20171024,0.53,79.46
AMAYA,20171025,0.26,79.5
AMAYA,20171026,0.3,77.12
AMAYA,20171027,0.31,79.2
AMAYA,20171028,0.49,76.55
AMAYA,20171029,0.45,81.79
AMAYA,20171030,0.26,84.74
AMAYA,20171031,0.3,87.73
AMAYA,20171101,0.34,89.7
AMAYA,20171102,0.29,89.4
AMAYA,20171103,0.13,87.12
AMAYA,20171104,0.24,85.72
AMAYA,20171105,0.23,90.53
AMAYA,20171106,0.16,89.09
AMAYA,20171107,0.12,85.45
AMAYA,20171108,0.13,85.05
AMAYA,20171109,0.21,87.04
AMAYA,20171110,0.29,86.77
AMAYA,20171111,0.22,87.9
AMAYA,20171112,0.22,87.09
AMAYA,20171113,0.15,87.34
AMAYA,20171114,0.13,88.01
AMAYA,20171115,0.13,84.34
AMAYA,20171116,0.1,86.55
AMAYA,20171117,0.21,86.36
AMAYA,20171118,0.17,84.04
AMAYA,20171119,0.2,89.09
AMAYA,20171120,0.22,85.66
AMAYA,20171121,0.16,84.83
AMAYA,20171122,0.24,87.08
AMAYA,20171123,0.17,84.28
AMAYA,20171124,0.21,86.91
AMAYA,20171125,0.14,87.3
AMAYA,20171126,0.22,86.09
AMAYA,20171127,0.22,85.32
AMAYA,20171128,0.17,84.68
AMAYA,20171129,0.18,85.02
AMAYA,20171130,0.18,89.47
AMAYA,20171201,0.18,88.7
AMAYA,20171202,0.16,86.21
AMAYA,20171203,0.13,84.28
AMAYA,20171204,0.17,84.59
AMAYA,20171205,0.18,84.75
AMAYA,20171206,0.21,83.99
AMAYA,20171207,0.26,84.65
AMAYA,20171208,0.3,86.07
AMAYA,20171209,0.18,83.98
AMAYA,20171210,0.2,81.62
AMAYA,20171211,0.25,83.65
AMAYA,20171212,0.2,88.45
AMAYA,20171213,0.24,85.14
AMAYA,20171214,0.19,82.44
AMAYA,20171215,0.31,78.1
AMAYA,20171216,0.24,78.42
AMAYA,20171217,0.22,82.42
AMAYA,20171218,0.26,90.24
AMAYA,20171219,0.26,88.93
AMAYA,20171220,0.21,87.79
AMAYA,20171221,0.19,85.24
AMAYA,20171222,0.16,85.28
AMAYA,20171223,0.18,87.73
AMAYA,20171224,0.18,87.77
AMAYA,20171225,0.14,86.77
AMAYA,20171226,0.24,87.74
AMAYA,20171227,0.24,89.03
AMAYA,20171228,0.2,85.41
AMAYA,20171229,0.21,82.25
AMAYA,20171230,0.16,79.7
AMAYA,20171231,0.16,81.83
AMAYA,20180101,0.21,84.3
AMAYA,20180102,0.25,82.23
AMAYA,20180103,0.26,85.26
AMAYA,20180104,0.31,85.75
AMAYA,20180105,0.24,85.77
AMAYA,20180106,0.17,85.32
AMAYA,20180107,0.23,84.9
AMAYA,20180108,0.17,87.13
AMAYA,20180109,0.15,84.12
AMAYA,20180110,0.14,83.18
AMAYA,20180111,0.19,82.75
AMAYA,20180112,0.29,80.59
AMAYA,20180113,0.27,80.73
AMAYA,20180114,0.18,81.23
AMAYA,20180115,0.15,82.08
AMAYA,20180116,0.2,85.44
AMAYA,20180117,0.28,90.61
AMAYA,20180118,0.2,86.59
AMAYA,20180119,0.17,82.7
AMAYA,20180120,0.21,82.06
AMAYA,20180121,0.18,84.44
AMAYA,20180122,0.16,82.7
AMAYA,20180123,0.15,81.14
AMAYA,20180124,0.32,84.19
AMAYA,20180125,0.28,82.6
AMAYA,20180126,0.15,85.29
AMAYA,20180127,0.26,88.45
AMAYA,20180128,0.25,84.11
AMAYA,20180129,0.33,79.71
AMAYA,20180130,0.34,83.03
AMAYA,20180131,0.31,81.2
AMAYA,20180201,0.2,80.1
AMAYA,20180202,0.16,79.55
AMAYA,20180203,0.24,78.5
AMAYA,20180204,0.24,77.9
AMAYA,20180205,0.25,75.83
AMAYA,20180206,0.23,76.58
AMAYA,20180207,0.19,77.99
AMAYA,20180208,0.18,78.48
AMAYA,20180209,0.15,73.86
AMAYA,20180210,0.27,77.06
AMAYA,20180211,0.24,79.28
AMAYA,20180212,0.22,79.46
AMAYA,20180213,0.19,77.86
AMAYA,20180214,0.28,81.95
AMAYA,20180215,0.2,83.32
AMAYA,20180216,0.18,80.61
AMAYA,20180217,0.27,76.91
AMAYA,20180218,0.18,79.4
AMAYA,20180219,0.11,74.61
AMAYA,20180220,0.14,78.36
AMAYA,20180221,0.16,79.98
AMAYA,20180222,0.2,76.06
AMAYA,20180223,0.15,74.52
AMAYA,20180224,0.15,74.18
AMAYA,20180225,0.24,78.12
AMAYA,20180226,0.23,79.93
AMAYA,20180227,0.25,79.9
AMAYA,20180228,0.21,79.65
AMAYA,20180301,0.15,78.66
AMAYA,20180302,0.13,76.62
AMAYA,20180303,0.15,79.54
AMAYA,20180304,0.19,74.49
AMAYA,20180305,0.17,76.64
AMAYA,20180306,0.18,75.43
AMAYA,20180307,0.18,73.99
AMAYA,20180308,0.19,74.75
AMAYA,20180309,0.26,76.32
AMAYA,20180310,0.26,75.99
AMAYA,20180311,0.27,73.51
AMAYA,20180312,0.18,72.82
AMAYA,20180313,0.27,71.12
AMAYA,20180314,0.24,70.85
AMAYA,20180315,0.25,73.78
AMAYA,20180316,0.21,73.84
AMAYA,20180317,0.17,74.61
AMAYA,20180318,0.18,72.06
AMAYA,20180319,0.15,68.88
AMAYA,20180320,0.24,68.5
AMAYA,20180321,0.3,67.69
AMAYA,20180322,0.47,75.06
AMAYA,20180323,0.33,72.97
AMAYA,20180324,0.28,66.89
AMAYA,20180325,0.26,67.47
AMAYA,20180326,0.34,66.69
AMAYA,20180327,0.57,65.74
AMAYA,20180328,0.56,65.88
AMAYA,20180329,0.92,67.3
AMAYA,20180330,0.8,72.09
AMAYA,20180331,0.58,70.58
AMAYA,20180401,0.4,69.51
AMAYA,20180402,0.24,74.58
